file_name,text
video/NGvamh45l6k_000022/video.mp4,otter growling
video/NYKrP5HnEC8_000030/video.mp4,playing gong
video/xA_YD_b7EdA_000040/video.mp4,elk bugling
video/FkS5NOnVsL0_000050/video.mp4,rope skipping
video/guGNQyMTm8Y_000218/video.mp4,playing castanets
video/2cEM6Hu90v0_000038/video.mp4,playing erhu
video/T9QD0bCD7tU_000012/video.mp4,cupboard opening or closing
video/VqI5IF3HmBo_000098/video.mp4,playing volleyball
video/DyC9UIPr8tY_000034/video.mp4,snake hissing
video/z98K_76cHJw_000009/video.mp4,eletric blender running
video/JVjDa0NmfeE_000196/video.mp4,cat hissing
video/T6Jy1yIF61M_000099/video.mp4,sea lion barking
video/_pa-9nYl1QE_000037/video.mp4,canary calling
video/qz66f98CiBg_000086/video.mp4,opening or closing car doors
video/BbOVvWpZAWo_000360/video.mp4,door slamming
video/d1VB1vA-UsI_000220/video.mp4,playing didgeridoo
video/5yLw_p9YcQE_000040/video.mp4,playing cymbal
video/IcXF-j6aCfY_000030/video.mp4,fireworks banging
video/KzerdnnE7iY_000437/video.mp4,playing tennis
video/Co7vOJiMeO0_000064/video.mp4,baby crying
video/MYEkC3f3AdE_000030/video.mp4,goose honking
video/-oOARU0JwWE_000153/video.mp4,people humming
video/8Nrp4jUZeGE_000270/video.mp4,playing vibraphone
video/KhjtXdPpEHM_000099/video.mp4,dog baying
video/u_1-vcOg5W0_000190/video.mp4,orchestra
video/DDhKU_VH0Js_000228/video.mp4,canary calling
video/ebKlAIROx1c_000090/video.mp4,people slapping
video/h6NMBTwaOss_000000/video.mp4,striking bowling
video/V89-wTa6qcY_000070/video.mp4,mynah bird singing
video/aZfszZqR7i4_000120/video.mp4,"subway, metro, underground"
video/1KpqiBhyP7Q_000008/video.mp4,ferret dooking
video/95qXTEP3nQw_000014/video.mp4,horse neighing
video/YKNARbzNi1A_000030/video.mp4,bird squawking
video/K_EsxukdNXM_000030/video.mp4,cattle mooing
video/iZqpnIylN6E_000030/video.mp4,mouse squeaking
video/djoF51W8zqw_000048/video.mp4,people giggling
video/WhX3jQxHZWc_000030/video.mp4,playing banjo
video/1S4SJnWsq1s_000442/video.mp4,playing hockey
video/0x9TnOQ5Nhw_000020/video.mp4,"pigeon, dove cooing"
video/jYgUTPUi28Y_000201/video.mp4,dinosaurs bellowing
video/iCaMiydCvFI_000061/video.mp4,penguins braying
video/dUjpH8UAycU_000012/video.mp4,goat bleating
video/_Bih7lCMSz8_000223/video.mp4,people nose blowing
video/SwONnm4TKHw_000041/video.mp4,playing hockey
video/1SJFTbu1abo_000042/video.mp4,canary calling
video/2VFVe0RCn7g_000010/video.mp4,tapping guitar
video/14jcqHjMXcI_000000/video.mp4,horse clip-clop
video/YLduYJDnL5c_000010/video.mp4,dog whimpering
video/0dC6Ay0oqWk_000030/video.mp4,playing zither
video/NXgo0uXN5e4_000076/video.mp4,firing muskets
video/Y-ZIaJqordE_000070/video.mp4,reversing beeps
video/cbmaM2VhdAU_000030/video.mp4,goose honking
video/7iZhehXeL3I_000058/video.mp4,mynah bird singing
video/1RwhRTe-OKk_000030/video.mp4,playing banjo
video/LEnZ2fTT1cE_000307/video.mp4,skiing
video/Nht8x-egV7Y_000015/video.mp4,chinchilla barking
video/NmoWSjzMwoo_000061/video.mp4,cell phone buzzing
video/JaGUY5ULTok_000020/video.mp4,playing didgeridoo
video/IQFRwjMKOrM_000485/video.mp4,playing darts
video/3qO4P2X-oHU_000063/video.mp4,cheetah chirrup
video/28wBrNjHXOM_000390/video.mp4,playing didgeridoo
video/iMNEd2l5Ff8_000030/video.mp4,firing cannon
video/IERQwxXxb2E_000103/video.mp4,cutting hair with electric trimmers
video/yeu6OEIKwws_000030/video.mp4,playing synthesizer
video/uBBjaf6ehLo_000087/video.mp4,playing squash
video/HQfF_JXrUUI_000030/video.mp4,sliding door
video/t3fZ7cgYVFc_000030/video.mp4,pig oinking
video/ojeayXPOb6Y_000027/video.mp4,whale calling
video/W7EC4nQ6Qqk_000010/video.mp4,"donkey, ass braying"
video/tNzp5xotBjs_000120/video.mp4,playing double bass
video/9fMBtDjXvcg_000011/video.mp4,blowtorch igniting
video/P-h317k111o_000182/video.mp4,people slurping
video/0Olm321vgk8_000030/video.mp4,male singing
video/koUnrPY_3n8_000007/video.mp4,cricket chirping
video/K9bWqZczmeA_000780/video.mp4,people slapping
video/mT4pfrwWaco_000000/video.mp4,people farting
video/tj77zzeFPsc_000267/video.mp4,people eating noodle
video/f-DZlg2DFWE_000000/video.mp4,horse neighing
video/IBVid9pEOwk_000005/video.mp4,striking bowling
video/vEvvRfuVk30_000108/video.mp4,cat hissing
video/cGhQEyMT6ac_000190/video.mp4,stream burbling
video/3kSQNjfJnN8_000210/video.mp4,playing theremin
video/i_G-KciH8XM_000028/video.mp4,sea waves
video/Wdtku1dqJo0_000030/video.mp4,female singing
video/iiAK295_-jk_000021/video.mp4,baby crying
video/oPR7tUEUptk_000030/video.mp4,fire truck siren
video/f4f5mItegfo_000044/video.mp4,playing tuning fork
video/Hn0UhOnyeJ0_000225/video.mp4,metronome
video/bVR288WbDXc_000030/video.mp4,car passing by
video/0wdNFZhpdQw_000368/video.mp4,people eating crisps
video/d0a5UlkfV2g_000264/video.mp4,underwater bubbling
video/igU11WRJNrU_000106/video.mp4,lions growling
video/6boVy5aF4kg_000030/video.mp4,people sobbing
video/1eBzpkIY-TY_000198/video.mp4,snake hissing
video/A8gbOIvxvMA_000030/video.mp4,playing cello
video/SKt_3Nv2DHo_000030/video.mp4,pig oinking
video/Cf0qCCo8ItA_000219/video.mp4,car engine idling
video/CNteFuxbbZs_000030/video.mp4,mouse squeaking
video/OHkkIGrKEKk_000000/video.mp4,baltimore oriole calling
video/PWLeqsU7nUI_000073/video.mp4,train wheels squealing
video/U7GDDe_Oqyo_000496/video.mp4,golf driving
video/bm5IT7e2vvI_000120/video.mp4,"playing marimba, xylophone"
video/S63LEKmzBis_000039/video.mp4,lathe spinning
video/JBbLvj_lHRI_000089/video.mp4,black capped chickadee calling
video/YSLun3TqE08_000150/video.mp4,playing cello
video/7oOito9gB3E_000015/video.mp4,playing lacrosse
video/PMhc4UyYwVg_000055/video.mp4,playing washboard
video/fFucfdLwSPM_000042/video.mp4,people cheering
video/ebD27_V9zCI_000136/video.mp4,sheep bleating
video/xC-FE1l3Cxs_000322/video.mp4,footsteps on snow
video/8Lo8sTCdz-w_000145/video.mp4,rope skipping
video/73YTz8RC2Fo_000030/video.mp4,male singing
video/aFfXpjfI2nk_000090/video.mp4,people coughing
video/--U7joUcTCo_000000/video.mp4,people coughing
video/xFpphkBfqvw_000162/video.mp4,playing tennis
video/ouTTwnTrjPk_000118/video.mp4,blowtorch igniting
video/-4DpBHTuc88_000075/video.mp4,playing glockenspiel
video/IEjaZmXmm4c_000020/video.mp4,telephone bell ringing
video/hrFCYUjrypY_000335/video.mp4,"ice cream truck, ice cream van"
video/DNwWLZCupMc_000300/video.mp4,mouse squeaking
video/DQ1-Jj3kEP0_000061/video.mp4,hammering nails
video/HWAeBWk6O-g_000033/video.mp4,police car (siren)
video/aCt1gdSARiU_000030/video.mp4,basketball bounce
video/TzVFAvWdiV0_000030/video.mp4,"playing steel guitar, slide guitar"
video/YNwgT_8Vniw_000018/video.mp4,air horn
video/GutEh8BDnW4_000030/video.mp4,bird squawking
video/YEmbpZxiZPw_000062/video.mp4,playing tympani
video/29dwfsI1XlQ_000006/video.mp4,cat hissing
video/Sem8fMv0bKQ_000212/video.mp4,people slurping
video/p8VjOpgDz8A_000030/video.mp4,typing on computer keyboard
video/Cah4MJiVUFI_000030/video.mp4,people crowd
video/4EQfpHgGd5M_000068/video.mp4,bull bellowing
video/14tRPoQA4q0_000004/video.mp4,baby laughter
video/D05-MrPXqjw_000030/video.mp4,fire truck siren
video/Al5Ks0PnV0w_000017/video.mp4,shot football
video/QOxOf9ChFY4_000086/video.mp4,hail
video/gIZ9kKdx8ho_000149/video.mp4,playing badminton
video/iFEispmfoUQ_000057/video.mp4,woodpecker pecking tree
video/Z7eUIzUdjBI_000180/video.mp4,sailing
video/sgdPlDG1-8k_000188/video.mp4,people battle cry
video/AvHfghF3JUc_000063/video.mp4,playing bassoon
video/o3cRTYrLXnk_000046/video.mp4,foghorn
video/sNfwx40b-u0_000040/video.mp4,people sneezing
video/o0iBZi-ARq0_000067/video.mp4,roller coaster running
video/a1Dch1ez9fY_000030/video.mp4,"cattle, bovinae cowbell"
video/7B-N91uiLfY_000004/video.mp4,"fly, housefly buzzing"
video/uDqVzJtaxOc_000020/video.mp4,playing synthesizer
video/pCpNYoBRI5w_000150/video.mp4,playing timpani
video/v2Ng8iGwf40_000030/video.mp4,duck quacking
video/SdfD3CEapkc_000177/video.mp4,roller coaster running
video/baayJxbQepY_000188/video.mp4,playing timbales
video/c7YGJfuV_2Q_000140/video.mp4,police car (siren)
video/mtj8ovlWcGQ_000104/video.mp4,snake rattling
video/pf00DOALuZ0_000293/video.mp4,people eating crisps
video/Qdr2xmK84Jo_000030/video.mp4,"pigeon, dove cooing"
video/_l3rjC9t25c_000898/video.mp4,lip smacking
video/LIU7EYJEbYQ_000010/video.mp4,driving buses
video/-4viN_EoxOA_000000/video.mp4,playing saxophone
video/Fup02r6oh-8_000030/video.mp4,cat purring
video/UnMk7X7PM80_000139/video.mp4,canary calling
video/q6meFp5fTd8_000030/video.mp4,frog croaking
video/X-wybo8kUjQ_000499/video.mp4,arc welding
video/IyV2j4BsEM8_000030/video.mp4,people babbling
video/HvGwWk3wjM4_000307/video.mp4,shot football
video/5wbc84KnDS0_000060/video.mp4,people coughing
video/B_ZxmAiGJFQ_000170/video.mp4,female singing
video/RJSOdjarLtk_000020/video.mp4,airplane
video/T0IwubU2ZN8_000199/video.mp4,cutting hair with electric trimmers
video/8JkrU-U1hCE_000000/video.mp4,slot machine
video/igU11WRJNrU_000065/video.mp4,lions growling
video/GOTpllAaJe4_000000/video.mp4,people sneezing
video/T834Iasgjs4_000336/video.mp4,playing erhu
video/9M3XChzFowA_000038/video.mp4,air horn
video/Qd9hSBBfXq4_000776/video.mp4,playing oboe
video/Vsz6dpRCwSo_000380/video.mp4,chainsawing trees
video/xuxKtxzq2Cs_000030/video.mp4,child singing
video/QvpIrEHvZWI_000171/video.mp4,disc scratching
video/qazCqvKglIs_000203/video.mp4,airplane
video/Oi5_iRBIKcA_000041/video.mp4,ice cracking
video/z63qojAqups_000000/video.mp4,underwater bubbling
video/Cvwyf4tOrqc_000030/video.mp4,door slamming
video/dt_BStmnAWk_000187/video.mp4,people gargling
video/2_9WJSzV6fw_000030/video.mp4,raining
video/5ol5kAhO2BI_000000/video.mp4,people whistling
video/X8yUSV4oqoU_000030/video.mp4,people coughing
video/r6GfMVw52ak_000190/video.mp4,train horning
video/fJNauQt9Di0_000150/video.mp4,"playing violin, fiddle"
video/GxTD3hqJoM0_000564/video.mp4,writing on blackboard with chalk
video/kfa-8WSjCxY_000030/video.mp4,people eating apple
video/uhmXridEbTs_000494/video.mp4,playing bongo
video/e8iKX9r6nEA_000000/video.mp4,people belly laughing
video/AgVUGzrzJ20_000320/video.mp4,playing saxophone
video/1F3_bvIT0ig_000000/video.mp4,car passing by
video/HCQZOh2faww_000300/video.mp4,playing timpani
video/NF2SR1eHgU8_000030/video.mp4,people eating
video/HxUeK66pSYY_000056/video.mp4,disc scratching
video/CLkaBeRcGT0_000002/video.mp4,playing timbales
video/5055BM1GUWc_000079/video.mp4,wood thrush calling
video/YJTT65jFXzg_000314/video.mp4,arc welding
video/Z9fyRaBx-fU_000030/video.mp4,beat boxing
video/XyhTEMHtVI0_000169/video.mp4,playing lacrosse
video/He7jOq1MZH8_000030/video.mp4,skidding
video/1WLMVX_Y2Pk_000018/video.mp4,elephant trumpeting
video/TUjlH1HqPEE_000364/video.mp4,blowtorch igniting
video/0iiwZ2_9Vi8_000090/video.mp4,people coughing
video/7SKRc8oyLvE_000009/video.mp4,train wheels squealing
video/XykxA0glDfo_000030/video.mp4,firing cannon
video/WK78KAj2WWs_000000/video.mp4,"fly, housefly buzzing"
video/gwi6bU0Rbbc_000000/video.mp4,skateboarding
video/IZQPvlIJEoI_000030/video.mp4,"rowboat, canoe, kayak rowing"
video/Jcxg_QuHyYE_000000/video.mp4,typing on typewriter
video/5E-yl3JLuOw_000122/video.mp4,"donkey, ass braying"
video/IiUTRIyV444_000527/video.mp4,whale calling
video/AjjQqd0eLzw_000030/video.mp4,playing theremin
video/mw1VGZoYQts_000070/video.mp4,machine gun shooting
video/K7CQ6G0ILFQ_000061/video.mp4,"ice cream truck, ice cream van"
video/Ld_6bCcNVI4_000290/video.mp4,hair dryer drying
video/FRoMl49q5gc_000160/video.mp4,people crowd
video/13W_9xdaOZE_000068/video.mp4,tap dancing
video/4Zy_6kCWN18_000069/video.mp4,train wheels squealing
video/-Ezk-jIm6kM_000170/video.mp4,playing castanets
video/BYIsRVPeTR0_000155/video.mp4,chopping food
video/nD9hAfgo5G4_000580/video.mp4,people whistling
video/MhXao_uVwqk_000124/video.mp4,swimming
video/dEArsn030N4_000001/video.mp4,cuckoo bird calling
video/9DCH0BCASyk_000302/video.mp4,"donkey, ass braying"
video/ce_9wpa4mQw_000066/video.mp4,sheep bleating
video/_lv3tjLbvUE_000030/video.mp4,sloshing water
video/nvd_moe8RQ0_000030/video.mp4,sliding door
video/_dvVfWzJlDM_000100/video.mp4,chainsawing trees
video/ECjMbkRjVzE_000000/video.mp4,playing electronic organ
video/DoMSaqmAhHw_000089/video.mp4,playing hockey
video/FEONPM3mckU_000090/video.mp4,frog croaking
video/04L5PnWm3SQ_000053/video.mp4,sea lion barking
video/8QaKO2JbGfk_000000/video.mp4,bird squawking
video/n95pf-9gdNk_000424/video.mp4,playing double bass
video/H88-QfYsn2s_000496/video.mp4,swimming
video/KqF-WZRVs-w_000070/video.mp4,"child speech, kid speaking"
video/KjGMB5wI-YE_000000/video.mp4,ocean burbling
video/Bxpp8MU3Dc0_000210/video.mp4,people babbling
video/ao6IlfkrCWs_000030/video.mp4,car engine knocking
video/KqsNyXIEIwg_000030/video.mp4,"motorboat, speedboat acceleration"
video/Guwl5G6Wr4Y_000030/video.mp4,playing cello
video/gA4PlwSKj8A_000039/video.mp4,dinosaurs bellowing
video/3ZGi57Zl1Qk_000030/video.mp4,people babbling
video/xXz-ENUCuT0_000201/video.mp4,chipmunk chirping
video/JcMSFU-Twgw_000030/video.mp4,playing banjo
video/5q2l2Meutsc_000214/video.mp4,missile launch
video/MMcIAn91Zrc_000005/video.mp4,wind chime
video/KyebYm2Tx9A_000030/video.mp4,fire crackling
video/_F4l0BMbBf8_000286/video.mp4,people eating crisps
video/IAF_S5eNI3w_000766/video.mp4,blowtorch igniting
video/fpSYKbJ0TE0_000013/video.mp4,penguins braying
video/tpXTRVMDYsw_000041/video.mp4,blowtorch igniting
video/q1gQRZ3Hi1I_000030/video.mp4,car passing by
video/OYkZxbD0vr8_000040/video.mp4,people clapping
video/Hg9thtsQwCQ_000000/video.mp4,chopping wood
video/lxFXp7wgzrs_000087/video.mp4,playing djembe
video/ho7tm9n5iCw_000126/video.mp4,smoke detector beeping
video/2mYEjl-AOMs_000000/video.mp4,lions growling
video/MVRUgCHoGg4_000043/video.mp4,woodpecker pecking tree
video/vf6_C1USc60_000280/video.mp4,machine gun shooting
video/7gyHD8EZcAs_000030/video.mp4,"pigeon, dove cooing"
video/EKcJR2caDAk_000153/video.mp4,playing washboard
video/rnSSF1DaXww_000420/video.mp4,cap gun shooting
video/p6_CKcmOGhI_000425/video.mp4,fox barking
video/NN7NcgqkMJs_000021/video.mp4,people nose blowing
video/RUUZzoeVrK4_000020/video.mp4,orchestra
video/Jv6rpwJ7bgc_000030/video.mp4,playing clarinet
video/PHTgkVM0o0k_000140/video.mp4,wind noise
video/mlnroDsO95Y_000005/video.mp4,swimming
video/RRyiYofOuPs_000030/video.mp4,people burping
video/3juGfzF29Sc_000140/video.mp4,playing vibraphone
video/AhcY8QVSLtM_000050/video.mp4,chainsawing trees
video/Csj-8j5NRUk_000090/video.mp4,scuba diving
video/Vs6_ORAIitU_000056/video.mp4,woodpecker pecking tree
video/9L21uB0nyq0_000024/video.mp4,"motorboat, speedboat acceleration"
video/JwngKnAg-ys_000561/video.mp4,sea waves
video/mgY1ZoRaaAA_000030/video.mp4,people finger snapping
video/xfGXhVboW9U_000050/video.mp4,turkey gobbling
video/hRHKxyErgZw_000030/video.mp4,crow cawing
video/AVYuega54og_000188/video.mp4,foghorn
video/_gesDZ5_rAg_000017/video.mp4,firing cannon
video/LZJmNr8L5d0_000200/video.mp4,pumping water
video/WeAejlzuFMQ_000460/video.mp4,playing electronic organ
video/RfbXTxSx8jo_000350/video.mp4,people eating apple
video/tpkiIAELa1k_000071/video.mp4,people eating apple
video/6BitLl5Bnxw_000030/video.mp4,skidding
video/-kZVoaYYU6o_000000/video.mp4,driving buses
video/tf7iVpC0nrU_000337/video.mp4,people eating noodle
video/MueF0HZVVcg_000011/video.mp4,playing castanets
video/iz-Jb1f_7MM_000161/video.mp4,chipmunk chirping
video/3iQ_xRurgS8_000030/video.mp4,horse neighing
video/tdF2l30DZ18_000089/video.mp4,playing lacrosse
video/2QuZzkvq_YQ_000000/video.mp4,"child speech, kid speaking"
video/vX779FBlyfk_000129/video.mp4,otter growling
video/WKlfyztuZ7I_000062/video.mp4,forging swords
video/80Lqw4-iQXI_000001/video.mp4,turkey gobbling
video/-GW1J75oAKU_000304/video.mp4,"playing violin, fiddle"
video/1KLmIS-v60U_000010/video.mp4,"railroad car, train wagon"
video/VdruTK0Xpik_000020/video.mp4,machine gun shooting
video/dkpsxpeLY-M_000150/video.mp4,lighting firecrackers
video/oMFZJxn9Yog_000102/video.mp4,people slapping
video/M_DVTqmMne0_000060/video.mp4,goose honking
video/4qLAn6_xfCY_000430/video.mp4,fireworks banging
video/RazFieeXeZ4_000043/video.mp4,playing guiro
video/d_zeI_sbGB0_000093/video.mp4,rope skipping
video/x_CFMV_BSPE_000212/video.mp4,"race car, auto racing"
video/s2pX9wHh-4E_000046/video.mp4,people gargling
video/RUAomPTkvYM_000100/video.mp4,mynah bird singing
video/1Xmw9VUzvLY_000150/video.mp4,people coughing
video/ok-srXYE5tg_000004/video.mp4,wind chime
video/_KYo_89lgf0_000080/video.mp4,people burping
video/_Yq1ny-xrPQ_000067/video.mp4,francolin calling
video/qH5UsoOQAqM_000035/video.mp4,playing darts
video/1xyVkQJ8A54_000000/video.mp4,snake hissing
video/8nGXZHZHi9I_000066/video.mp4,footsteps on snow
video/1HUCwslugK8_000283/video.mp4,playing glockenspiel
video/9KxwnbkRskU_000000/video.mp4,opening or closing car electric windows
video/T_0xzD3qM-E_000245/video.mp4,playing bassoon
video/l3abwXzDR1g_000030/video.mp4,playing electronic organ
video/u8co2zxYAWY_000035/video.mp4,playing bassoon
video/4n_g-Qjy2n4_000010/video.mp4,zebra braying
video/VGcDgVyf5Ok_000038/video.mp4,hail
video/kHCleUsjw3g_000030/video.mp4,pig oinking
video/IE4pLXxV7MQ_000036/video.mp4,bull bellowing
video/WELt1PLr0XQ_000600/video.mp4,playing hockey
video/TpX4tu7GrUw_000090/video.mp4,toilet flushing
video/IBq1BKfKfIk_000256/video.mp4,snake hissing
video/eMQQRvh-BUI_000030/video.mp4,door slamming
video/iXNnJE6gNEk_000020/video.mp4,baby laughter
video/LEG7xkYOsWA_000020/video.mp4,playing ukulele
video/6fHON7UQV48_000364/video.mp4,canary calling
video/Cs0UHi69c7Y_000030/video.mp4,playing zither
video/Uq-owMVP9qI_000030/video.mp4,people whispering
video/m8k1bgqCc-Y_000268/video.mp4,people slapping
video/9Srnaag2tCo_000079/video.mp4,"playing violin, fiddle"
video/X6fQKs51q08_000109/video.mp4,otter growling
video/GB_lCwieXTc_000420/video.mp4,ambulance siren
video/_bAVmK7n0fs_000130/video.mp4,"male speech, man speaking"
video/nokwrsZW6YE_000308/video.mp4,writing on blackboard with chalk
video/0sT6vnChbrc_000000/video.mp4,cat growling
video/ny11DBcW3hI_000019/video.mp4,playing timbales
video/HmqjTIXdF5Y_000004/video.mp4,penguins braying
video/34vzrZ2SlQo_000110/video.mp4,people whistling
video/7GjdyxNBxZQ_000220/video.mp4,people crowd
video/JkiZlL0YI0s_000090/video.mp4,playing trombone
video/GrACpo7aonA_000030/video.mp4,playing drum kit
video/xluKJQRFetQ_000036/video.mp4,"fly, housefly buzzing"
video/m98BKPAD-84_000020/video.mp4,dog barking
video/DSLO9BKHSEk_000040/video.mp4,helicopter
video/iUtE4nRvBsM_000040/video.mp4,people coughing
video/_z72jRCSaeE_000080/video.mp4,gibbon howling
video/C_GSeZOpoRo_000030/video.mp4,using sewing machines
video/Br1s0Ye8kKs_000030/video.mp4,door slamming
video/H6H3B1LLWw8_000440/video.mp4,train horning
video/Fz99QvWup20_000030/video.mp4,raining
video/NtrzegOYOyY_000020/video.mp4,people booing
video/FXQxobF8FWw_000030/video.mp4,playing electric guitar
video/1WI9921OeRc_000570/video.mp4,people burping
video/4DJIt2MEgV4_000030/video.mp4,people whispering
video/scoFHRlgDjs_000069/video.mp4,chipmunk chirping
video/hIcRxMF0-n4_000262/video.mp4,chopping wood
video/YFXSbPFaxcA_000030/video.mp4,printer printing
video/78J9QqSBsN4_000030/video.mp4,train wheels squealing
video/aS4pa9XV7yA_000030/video.mp4,people whispering
video/dzah9kCDVJs_000540/video.mp4,hair dryer drying
video/GdMkaXYBgsA_000006/video.mp4,sliding door
video/mvWKq_ex9h0_000198/video.mp4,eagle screaming
video/k1aqrzHl3qI_000030/video.mp4,cat meowing
video/Ej8tSqilL54_000086/video.mp4,canary calling
video/97YPMW9eNlA_000434/video.mp4,people slurping
video/4MRzQbAIyV4_000090/video.mp4,car engine starting
video/YrGQKTbiG1g_000030/video.mp4,skateboarding
video/5A0sMC5olxI_000380/video.mp4,"playing violin, fiddle"
video/014Rnl2xIZg_000483/video.mp4,squishing water
video/fri3IgZex_c_000184/video.mp4,spraying water
video/gYxWz9JAbjE_000048/video.mp4,slot machine
video/JgKD-nqKTlQ_000297/video.mp4,striking pool
video/GQvle2TmUtw_000010/video.mp4,cattle mooing
video/7Bsfl6Y7ZK4_000107/video.mp4,cupboard opening or closing
video/0-jDld11jhw_000093/video.mp4,playing cornet
video/DHK1lEGyOV4_000030/video.mp4,duck quacking
video/6yaFDZk7-jo_000008/video.mp4,playing bass drum
video/hd_w0MHqpQo_000450/video.mp4,cattle mooing
video/E6tdua70y5E_000316/video.mp4,people slurping
video/GD8XWhkFC50_000030/video.mp4,people sniggering
video/H_rYM_x08Iw_000070/video.mp4,basketball bounce
video/HfGuAUPiwqw_000893/video.mp4,playing lacrosse
video/cm62raVagEE_000060/video.mp4,playing timpani
video/mxJJB7Y__Ao_000030/video.mp4,hair dryer drying
video/W_WQY6-4hWY_000020/video.mp4,people sobbing
video/g4E8Tl7dEs8_000338/video.mp4,playing snare drum
video/F3gsbUTdc2U_000090/video.mp4,wind chime
video/J_DCtp3XJ0Q_000030/video.mp4,printer printing
video/IsGRLS6yPuE_000500/video.mp4,hair dryer drying
video/mzw5MWr-SZY_000300/video.mp4,mosquito buzzing
video/iX53Jb72Nwk_000140/video.mp4,playing didgeridoo
video/7XQN9XDnRm4_000080/video.mp4,playing theremin
video/dGLGY5zeLSM_000030/video.mp4,pig oinking
video/moLATfN79Yo_000040/video.mp4,lighting firecrackers
video/1z19uJK6SB0_000076/video.mp4,playing djembe
video/sYIymaJi6tc_000090/video.mp4,playing ukulele
video/2FxRgLF37kw_000215/video.mp4,playing drum kit
video/6pvMFjUm7D0_000044/video.mp4,dog baying
video/KzLSsTfunLY_000030/video.mp4,car engine knocking
video/GD8aF9jc1C8_000033/video.mp4,running electric fan
video/Z8e1GUopzRk_000050/video.mp4,people babbling
video/O3X4v0Kdtig_000226/video.mp4,slot machine
video/XitlFBW2DW4_001535/video.mp4,sea waves
video/I3OYmetiXqA_000597/video.mp4,people slurping
video/HDvPMEU33HM_000089/video.mp4,people cheering
video/CrCsfXn48q0_000230/video.mp4,people eating
video/jVG2woyJ5Eg_000028/video.mp4,people burping
video/gFs6lRAQsLg_000160/video.mp4,people whispering
video/eQP-kboBF-0_000040/video.mp4,chopping food
video/ez50pKMB62U_000422/video.mp4,lip smacking
video/axXpdF1Z9II_000039/video.mp4,alarm clock ringing
video/5EXkRXorUW0_000390/video.mp4,baby babbling
video/NOSaQvxY5jA_000114/video.mp4,snake hissing
video/StmGbhL9dgQ_000064/video.mp4,dog baying
video/5C58IGwUCFY_000030/video.mp4,female singing
video/bcuKTheCcsE_000003/video.mp4,"fly, housefly buzzing"
video/3-Pvp6uiMAo_000000/video.mp4,strike lighter
video/FRzHx9ibb9I_000240/video.mp4,car engine starting
video/XFpVYFTQRuQ_000188/video.mp4,"alligators, crocodiles hissing"
video/1CGx8zxQFx4_000070/video.mp4,rapping
video/OmlvTSN8aeo_000033/video.mp4,wood thrush calling
video/hfqUU1lUFLw_000010/video.mp4,chinchilla barking
video/wVLyIVxZ4PY_000533/video.mp4,people eating apple
video/5VDGoEnaayA_000000/video.mp4,people clapping
video/PaJatNJhmsQ_000000/video.mp4,church bell ringing
video/IHKjoCS9gs4_000028/video.mp4,chinchilla barking
video/xNRCwF4TStY_000110/video.mp4,stream burbling
video/LwZNG7Uuu7g_000065/video.mp4,sheep bleating
video/2Pl5B1Tpn1U_000024/video.mp4,electric grinder grinding
video/mC87qMYLJX4_000057/video.mp4,yodelling
video/6tIrKWJt6OE_000030/video.mp4,singing choir
video/SNA6ceTxJTQ_000050/video.mp4,people whistling
video/Ub7DXmyQonI_000030/video.mp4,playing flute
video/oW_MNFMOM84_000000/video.mp4,snake rattling
video/SSFFe1cVwgU_000080/video.mp4,"vehicle horn, car horn, honking"
video/3DTZsjKMOyA_000289/video.mp4,"playing steel guitar, slide guitar"
video/ig59gOwKj0k_000153/video.mp4,popping popcorn
video/fzOqjKHcx0w_000229/video.mp4,playing tympani
video/2pikqXJeOAg_000030/video.mp4,horse clip-clop
video/dexMfOlM1W0_000035/video.mp4,cell phone buzzing
video/mvAcwJ1DGJA_000380/video.mp4,people sneezing
video/Ox06RFTPG6A_000162/video.mp4,playing squash
video/a5vTn5286-A_000080/video.mp4,skidding
video/3KNldqq7o6w_000009/video.mp4,cell phone buzzing
video/Z_prZn13JXY_000093/video.mp4,tornado roaring
video/CL4aLxsGEiY_000151/video.mp4,playing shofar
video/KbOySeP46l4_000570/video.mp4,people belly laughing
video/0UJpeR9-ayg_000213/video.mp4,lathe spinning
video/0c78GAZ0jLY_000005/video.mp4,child singing
video/UjXi6X-moxE_000090/video.mp4,baby laughter
video/PE4qQfZ22Ws_000113/video.mp4,bathroom ventilation fan running
video/Y7Av73whqIU_000103/video.mp4,police radio chatter
video/4ahH0rlE6Kc_000046/video.mp4,cat growling
video/PvBz9_Uhl7M_000027/video.mp4,people running
video/oMS_MSzv6cg_000030/video.mp4,mouse pattering
video/MGke2jauexU_000142/video.mp4,playing volleyball
video/-uaTK8sa5Ms_000010/video.mp4,playing banjo
video/_Uro9suV3xU_000130/video.mp4,hair dryer drying
video/DfCTXmNRj24_000030/video.mp4,people clapping
video/3aJH8XTyWLA_000073/video.mp4,barn swallow calling
video/8J7_lNvLMwI_000034/video.mp4,hammering nails
video/ZHzhdhKEjMc_000030/video.mp4,duck quacking
video/-l-E3kyNcag_000150/video.mp4,playing french horn
video/Onj6sJIPj7M_000006/video.mp4,arc welding
video/tHOs4zebKis_000270/video.mp4,airplane flyby
video/8Wu6Y0tgCYU_000031/video.mp4,dinosaurs bellowing
video/bydVpoBELn8_000235/video.mp4,mouse clicking
video/CFwUzfuwpH0_000071/video.mp4,missile launch
